date,change,num_trades,aggregated_change
2023-12-23,4.338341958237768,65.0,4.338341958237768
2023-12-24,-18.721842974446403,671.0,-14.383501016208635
2023-12-25,-15.37469812071215,684.0,-29.758199136920787
2023-12-26,-16.026009817702636,1151.0,-45.78420895462342
2023-12-27,-50.76176353333549,1500.0,-96.54597248795892
2023-12-28,-85.41350502968587,1015.0,-181.95947751764479
2023-12-29,-100.45974898012172,1348.0,-282.4192264977665
2023-12-30,60.823864622867205,1264.0,-221.59536187489928
2023-12-31,-44.04053898265332,959.0,-265.6359008575526
2024-01-01,-26.351135246497584,1255.0,-291.98703610405016
2024-01-02,-42.58931718224953,1275.0,-334.5763532862997
2024-01-03,22.32694636528901,1401.0,-312.2494069210107
2024-01-04,66.30227068293806,1539.0,-245.94713623807263
2024-01-05,-60.79217064724542,1395.0,-306.73930688531806
2024-01-06,52.07403091402184,1091.0,-254.6652759712962
2024-01-07,18.520445984378483,1057.0,-236.14482998691773
2024-01-08,-48.29956444865812,1237.0,-284.4443944355759
2024-01-09,6.0420309458937895,1289.0,-278.4023634896821
2024-01-10,42.61386201315898,1152.0,-235.78850147652312
2024-01-11,-13.81616194118899,1126.0,-249.60466341771212
2024-01-12,-23.006997946875963,1089.0,-272.6116613645881
2024-01-13,63.83274134071281,1133.0,-208.7789200238753
2024-01-14,28.391997600064368,1254.0,-180.38692242381092
2024-01-15,96.07435947266373,1054.0,-84.31256295114719
2024-01-16,-33.65899437316719,1076.0,-117.97155732431438
2024-01-17,10.727331814601715,1224.0,-107.24422550971266
2024-01-18,-0.47172700471042717,928.0,-107.7159525144231
2024-01-25,25.273019559050663,1046.0,-82.44293295537243
2024-01-26,53.113572660365634,1165.0,-29.329360295006794
2024-01-27,22.718267064733997,1043.0,-6.611093230272797
2024-01-28,-83.54236126694016,1035.0,-90.15345449721296
2024-01-29,-60.64701291273259,1183.0,-150.80046740994555
2024-01-30,-29.405455132229232,1296.0,-180.2059225421748
2024-01-31,22.162155037869084,1332.0,-158.04376750430572
2024-02-01,-6.834311757942295,1398.0,-164.878079262248
2024-02-02,-37.271381384241124,1259.0,-202.14946064648913
2024-02-03,52.73990147775539,1075.0,-149.40955916873375
2024-02-04,51.980969643860064,791.0,-97.42858952487369
2024-02-05,-87.30305317714712,1235.0,-184.7316427020208
2024-02-06,32.479060884643744,1254.0,-152.25258181737706
2024-02-07,-6.165647199407858,1229.0,-158.41822901678492
2024-02-08,60.866448910249986,1431.0,-97.55178010653493
2024-02-09,14.420530649805286,1496.0,-83.13124945672965
2024-02-10,-0.2213740904987116,1224.0,-83.35262354722836
2024-02-11,-45.08422223505318,1223.0,-128.43684578228155
2024-02-12,-29.192766661798885,1311.0,-157.62961244408044
2024-02-13,17.144012747263744,1426.0,-140.48559969681668
2024-02-14,-26.15147773572403,1328.0,-166.6370774325407
2024-02-15,49.19988790615858,1245.0,-117.43718952638213
2024-02-16,-5.492674539175059,1239.0,-122.92986406555718
2024-02-17,76.9212850163944,1317.0,-46.008579049162776
2024-02-18,228.16844963859302,1469.0,182.15987058943023
2024-02-19,67.17370219350605,1457.0,249.33357278293627
2024-02-20,-3.1309885473949635,1316.0,246.2025842355413
2024-02-21,-45.72678306684084,1280.0,200.47580116870046
2024-02-22,29.366347073865658,1324.0,229.8421482425661
2024-02-23,12.517683932091801,1186.0,242.35983217465792
2024-02-24,23.440149038983037,932.0,265.799981213641
2024-02-25,-12.979770207567846,1139.0,252.82021100607315
2024-02-26,56.374146276642556,1298.0,309.1943572827157
2024-02-27,7.960657434344311,1288.0,317.15501471706
2024-02-28,-12.342905316168203,1362.0,304.8121094008918
2024-02-29,-13.281694924564217,1360.0,291.5304144763276
2024-03-01,60.038040805054564,1425.0,351.56845528138217
2024-03-02,44.669790524981906,1269.0,396.2382458063641
2024-03-03,3.937734216445741,1026.0,400.1759800228098
2024-03-04,30.376447871115644,1299.0,430.5524278939255
2024-03-05,3.102474102477533,1264.0,433.654901996403
2024-03-06,-11.227032205817071,1272.0,422.42786979058593
2024-03-07,1.700220863104418,1320.0,424.1280906536903
2024-03-08,-7.2677260417419305,1219.0,416.8603646119484
2024-03-09,-41.65424821696948,1103.0,375.20611639497895
2024-03-10,47.95020441528473,1165.0,423.15632081026365
2024-03-11,-53.178664067480774,1219.0,369.97765674278287
2024-03-12,-33.744097674142225,1118.0,336.23355906864066
2024-03-13,20.38448255493151,1355.0,356.61804162357214
2024-03-14,-112.24240069155424,1276.0,244.37564093201792
2024-03-15,-65.76830118987372,1266.0,178.60733974214418
2024-03-16,0.35186086446957,1058.0,178.95920060661373
2024-03-17,-1.9537779530193369,1077.0,177.0054226535944
2024-03-18,27.90202415735935,1066.0,204.90744681095373
2024-03-19,-16.870564398621585,1037.0,188.03688241233215
2024-03-20,-18.723644662507347,881.0,169.3132377498248
