date,change,num_trades,aggregated_change
2024-08-09,-144.51786758765263,37.0,-144.51786758765263
2024-08-10,243.3362804488453,324.0,98.81841286119266
2024-08-11,1763.9222217810095,594.0,1862.7406346422022
2024-08-12,200.5371954576027,1393.0,2063.2778300998048
2024-08-13,550.1372685223567,2459.0,2613.4150986221616
2024-08-14,1310.8880395147485,2684.0,3924.30313813691
2024-08-15,124.89698321939431,2668.0,4049.2001213563044
2024-08-16,492.87800702780123,2774.0,4542.078128384106
2024-08-17,818.2506214571545,2883.0,5360.328749841261
2024-08-18,945.9524939750909,2719.0,6306.281243816352
2024-08-19,353.3041316651247,3046.0,6659.585375481476
2024-08-20,250.76821624630372,2930.0,6910.3535917277795
2024-08-21,701.0419953135488,1792.0,7611.395587041328
2024-08-22,-188.63264626011926,1660.0,7422.762940781209
2024-08-23,-150.05583464717427,2174.0,7272.707106134035
2024-08-24,492.49333896819746,2969.0,7765.200445102232
2024-08-25,-43.40131995787212,2180.0,7721.79912514436
2024-08-26,717.5955470525265,3002.0,8439.394672196886
2024-08-27,-525.3451766067283,3091.0,7914.049495590158
2024-08-28,-310.6398791929922,2861.0,7603.409616397165
2024-08-29,798.3196417361702,2580.0,8401.729258133335
2024-08-30,-410.2208101556435,2774.0,7991.5084479776915
2024-08-31,179.10641326696916,2455.0,8170.6148612446605
2024-09-01,-601.0268994841058,2909.0,7569.587961760555
2024-09-02,-709.7352526148263,2720.0,6859.852709145729
2024-09-03,765.6317386591472,2616.0,7625.484447804876
2024-09-04,527.9178643503502,2788.0,8153.402312155226
2024-09-05,-1212.3778238913105,3007.0,6941.024488263916
2024-09-06,793.9550218783562,2747.0,7734.979510142272
2024-09-07,-435.7122424910451,2524.0,7299.2672676512275
2024-09-08,931.5420124605387,2495.0,8230.809280111765
2024-09-09,421.2893879525261,2909.0,8652.09866806429
2024-09-10,-522.9747094365524,2344.0,8129.123958627739
2024-09-11,518.9714364457514,2596.0,8648.095395073491
2024-09-12,-972.895280793457,2813.0,7675.2001142800345
2024-09-13,718.4837268162921,2738.0,8393.683841096326
2024-09-14,410.12862192577984,2136.0,8803.812463022106
2024-09-15,-27.927474205236763,2422.0,8775.88498881687
2024-09-16,803.8318396517411,2424.0,9579.71682846861
2024-09-17,215.37579371213633,2657.0,9795.092622180746
2024-09-18,292.1131238306964,2470.0,10087.205746011443
2024-09-19,899.7114510488117,2557.0,10986.917197060255
2024-09-20,152.07061911157473,2665.0,11138.98781617183
2024-09-21,344.78718611202004,2234.0,11483.77500228385
