date,change,num_trades,aggregated_change
2024-08-09,-182.1549502706398,37.0,-182.1549502706398
2024-08-10,131.30896772215908,332.0,-50.84598254848072
2024-08-11,1770.2837360284584,594.0,1719.4377534799778
2024-08-12,285.684453273127,1385.0,2005.1222067531048
2024-08-13,642.5118697622478,2481.0,2647.6340765153527
2024-08-14,1560.8278792594567,2725.0,4208.461955774809
2024-08-15,186.2744261329425,2693.0,4394.736381907752
2024-08-16,709.9649941895873,2837.0,5104.701376097339
2024-08-17,690.9104802345612,2920.0,5795.6118563319
2024-08-18,1401.579690864707,2784.0,7197.191547196607
2024-08-19,1079.0366581530484,3062.0,8276.228205349655
2024-08-20,-186.75052273034464,2989.0,8089.47768261931
2024-08-21,733.7817748824116,1805.0,8823.259457501721
2024-08-22,-412.88619114139533,1630.0,8410.373266360326
2024-08-23,-351.7374219274724,2173.0,8058.635844432853
2024-08-24,838.2974861388742,2955.0,8896.933330571728
2024-08-25,-441.1175426190605,2171.0,8455.815787952668
2024-08-26,1012.8831840424814,3010.0,9468.698971995149
2024-08-27,-725.2687450558559,3113.0,8743.430226939294
2024-08-28,-1072.5206111909058,2888.0,7670.909615748388
2024-08-29,1459.882677314779,2616.0,9130.792293063167
2024-08-30,-5.1637870145422085,2819.0,9125.628506048624
2024-08-31,-328.69017087411487,2548.0,8796.93833517451
2024-09-01,-275.72515748438457,3030.0,8521.213177690124
2024-09-02,-516.7420872736897,2790.0,8004.471090416435
2024-09-03,695.183338982061,2702.0,8699.654429398495
2024-09-04,681.5240667169236,2862.0,9381.178496115419
2024-09-05,-1456.8656357743444,3205.0,7924.312860341075
2024-09-06,367.4520730928208,2918.0,8291.764933433897
2024-09-07,-282.4295176831609,2659.0,8009.335415750736
2024-09-08,705.9636854321907,2633.0,8715.299101182925
2024-09-09,-523.1377359652454,3085.0,8192.16136521768
2024-09-10,-999.8470645600992,2441.0,7192.314300657581
2024-09-11,65.12978322121901,2567.0,7257.4440838788005
2024-09-12,-880.4536951827797,2802.0,6376.990388696021
2024-09-13,1230.942558237606,2748.0,7607.932946933627
2024-09-14,599.957484446596,2129.0,8207.890431380223
2024-09-15,-390.73111720076537,2448.0,7817.159314179457
2024-09-16,1558.664690952686,2461.0,9375.824005132143
2024-09-17,-269.8978137663122,2731.0,9105.92619136583
2024-09-18,-147.9572968058203,2553.0,8957.96889456001
2024-09-19,586.2394721295317,2653.0,9544.208366689541
2024-09-20,-315.0457292093281,2709.0,9229.162637480213
2024-09-21,480.1291557041586,2253.0,9709.291793184371
