date,change,num_trades,aggregated_change
2024-08-09,-16.707156863749447,37.0,-16.707156863749447
2024-08-10,-82.02473040902066,358.0,-98.73188727277011
2024-08-11,122.78684771344149,593.0,24.05496044067138
2024-08-12,-375.66997878476775,1469.0,-351.61501834409637
2024-08-13,86.74629867782414,2628.0,-264.8687196662722
2024-08-14,114.9930113855113,2810.0,-149.87570828076093
2024-08-15,-183.2751392612481,2747.0,-333.15084754200905
2024-08-16,64.91157237518769,3008.0,-268.23927516682136
2024-08-17,-147.02787143316255,3000.0,-415.2671465999839
2024-08-18,77.31441736738589,2863.0,-337.952729232598
2024-08-19,-463.50387646458876,3134.0,-801.4566056971868
2024-08-20,-186.78042991234645,3007.0,-988.2370356095332
2024-08-21,-400.2926182060143,1805.0,-1388.5296538155476
2024-08-22,68.13596915095752,1675.0,-1320.3936846645902
2024-08-23,-119.01242339639674,2192.0,-1439.406108060987
2024-08-24,-59.000814137986424,3012.0,-1498.4069221989735
2024-08-25,-286.69665321141866,2157.0,-1785.103575410392
2024-08-26,-112.29245200586871,3060.0,-1897.3960274162607
2024-08-27,-1139.4792960899706,3132.0,-3036.8753235062313
2024-08-28,-230.2716275023933,2889.0,-3267.1469510086245
2024-08-29,-423.28518325226435,2547.0,-3690.4321342608887
2024-08-30,-593.0140463617385,2696.0,-4283.446180622627
2024-08-31,7.71537678230618,2515.0,-4275.730803840321
2024-09-01,-504.9303587132752,2912.0,-4780.661162553596
2024-09-02,-804.6017002322452,2787.0,-5585.262862785841
2024-09-03,68.14461162212203,2675.0,-5517.118251163719
2024-09-04,-219.13202974953964,2791.0,-5736.250280913258
2024-09-05,35.560995156693,3001.0,-5700.689285756565
2024-09-06,-155.6686558162648,2851.0,-5856.35794157283
2024-09-07,-145.27530016663835,2595.0,-6001.633241739469
2024-09-08,67.3083632746557,2634.0,-5934.324878464813
2024-09-09,-385.9276766837495,2856.0,-6320.252555148562
2024-09-10,490.84587211314266,2310.0,-5829.4066830354195
2024-09-11,228.31487702002863,2498.0,-5601.091806015391
2024-09-12,-183.57700136260232,2808.0,-5784.668807377993
2024-09-13,6.701689312970274,2695.0,-5777.967118065023
2024-09-14,347.9600067369178,2011.0,-5430.007111328106
2024-09-15,-336.84428177951736,2344.0,-5766.851393107623
2024-09-16,-289.66357366481003,2435.0,-6056.514966772434
2024-09-17,-418.8610977573373,2514.0,-6475.376064529771
2024-09-18,-138.89771834785594,2469.0,-6614.273782877626
2024-09-19,256.6027965827158,2563.0,-6357.67098629491
2024-09-20,-287.24670718678345,2593.0,-6644.917693481693
2024-09-21,-331.86913024649283,2174.0,-6976.786823728186
