date,change,num_trades,aggregated_change
2024-08-09,-106.73299873358167,37.0,-106.73299873358167
2024-08-10,-61.4892672742352,341.0,-168.22226600781687
2024-08-11,1370.3107169992613,596.0,1202.0884509914445
2024-08-12,-108.33244327594343,1434.0,1093.756007715501
2024-08-13,754.3698002772845,2556.0,1848.1258079927857
2024-08-14,1490.064445376267,2769.0,3338.1902533690527
2024-08-15,308.192302058305,2728.0,3646.3825554273576
2024-08-16,708.8246709420902,2951.0,4355.207226369448
2024-08-17,67.31381407315507,2981.0,4422.521040442603
2024-08-18,1578.6187692673052,2816.0,6001.139809709908
2024-08-19,589.4176500213061,3105.0,6590.557459731214
2024-08-20,264.9486355427955,3001.0,6855.50609527401
2024-08-21,205.38183620719587,1821.0,7060.887931481206
2024-08-22,-196.7277537923842,1675.0,6864.160177688822
2024-08-23,832.8666473354036,2206.0,7697.026825024225
2024-08-24,-143.15171519577797,3016.0,7553.875109828447
2024-08-25,-726.6681238813765,2179.0,6827.206985947071
2024-08-26,2.5290574544798687,3059.0,6829.736043401551
2024-08-27,-618.9748604413574,3118.0,6210.761182960194
2024-08-28,61.2656901541186,2987.0,6272.026873114312
2024-08-29,880.6027377021337,2683.0,7152.629610816446
2024-08-30,-456.5797182505687,2866.0,6696.049892565878
2024-08-31,541.3913178461378,2653.0,7237.441210412016
2024-09-01,-393.8238839491615,3100.0,6843.617326462854
2024-09-02,-1166.8038659819879,2916.0,5676.8134604808665
2024-09-03,758.3212996764344,2828.0,6435.134760157301
2024-09-04,422.83089126872187,2965.0,6857.965651426022
2024-09-05,-589.618763667646,3256.0,6268.346887758376
2024-09-06,380.2512430375859,2967.0,6648.598130795962
2024-09-07,-49.62032904845648,2736.0,6598.9778017475055
2024-09-08,318.8131321935631,2783.0,6917.790933941069
2024-09-09,-335.98505183978364,3168.0,6581.8058821012855
2024-09-10,-518.0092372727637,2477.0,6063.7966448285215
2024-09-11,752.2260624843848,2644.0,6816.022707312906
2024-09-12,-475.2515026854743,2984.0,6340.771204627432
2024-09-13,1542.3559932785397,2882.0,7883.127197905971
2024-09-14,472.537828874022,2184.0,8355.665026779992
2024-09-15,383.53034708337543,2542.0,8739.195373863367
2024-09-16,567.2267623876929,2576.0,9306.42213625106
2024-09-17,-524.3806463192502,2774.0,8782.04148993181
2024-09-18,515.4779216211743,2651.0,9297.519411552983
2024-09-19,1003.5715556032508,2769.0,10301.090967156233
2024-09-20,530.8510491518343,2822.0,10831.942016308067
2024-09-21,231.51200893077305,2363.0,11063.45402523884
