date,change,num_trades,aggregated_change
2024-08-09,-143.47754905483418,37.0,-143.47754905483418
2024-08-10,196.54508909536924,328.0,53.06754004053505
2024-08-11,1692.0936652958278,592.0,1745.1612053363629
2024-08-12,301.0063261543669,1374.0,2046.1675314907297
2024-08-13,548.9412954856244,2427.0,2595.108826976354
2024-08-14,1515.0970386890758,2666.0,4110.20586566543
2024-08-15,368.395429305859,2636.0,4478.601294971289
2024-08-16,658.5315128605041,2761.0,5137.132807831793
2024-08-17,748.5645695972413,2856.0,5885.6973774290345
2024-08-18,1026.367532995251,2741.0,6912.064910424286
2024-08-19,396.5727739130997,3046.0,7308.6376843373855
2024-08-20,-550.5949296542386,2899.0,6758.042754683147
2024-08-21,1337.7989897567008,1773.0,8095.841744439847
2024-08-22,-309.58628300080807,1627.0,7786.255461439039
2024-08-23,-230.65792344096815,2104.0,7555.597537998071
2024-08-24,2470.8548276660886,2771.0,10026.45236566416
2024-08-25,330.01085711955955,1945.0,10356.46322278372
2024-08-26,677.7769064766602,2889.0,11034.240129260379
2024-08-27,-781.103685560097,2953.0,10253.136443700281
2024-08-28,-1024.245106146635,2745.0,9228.891337553647
2024-08-29,389.2029342890486,2490.0,9618.094271842696
2024-08-30,-268.37615762308496,2641.0,9349.718114219611
2024-08-31,800.2581908312578,2368.0,10149.97630505087
2024-09-01,-1234.1791458348393,2822.0,8915.79715921603
2024-09-02,-273.04100437240743,2648.0,8642.756154843622
2024-09-03,802.5641268802644,2532.0,9445.320281723887
2024-09-04,754.2370370522783,2710.0,10199.557318776166
2024-09-05,-1549.9404362508699,3004.0,8649.616882525295
2024-09-06,774.4856950377541,2752.0,9424.10257756305
2024-09-07,-972.5023318557747,2507.0,8451.600245707275
2024-09-08,1235.7736086437314,2434.0,9687.373854351006
2024-09-09,-68.7980107529159,2897.0,9618.57584359809
2024-09-10,-683.8017531664059,2213.0,8934.774090431683
2024-09-11,280.9482465536828,2397.0,9215.722336985365
2024-09-12,-1863.446057434675,2517.0,7352.276279550691
2024-09-13,382.32995007988893,2459.0,7734.606229630579
2024-09-14,487.48803169443283,1688.0,8222.094261325012
2024-09-15,321.7666351794551,2098.0,8543.860896504466
2024-09-16,205.90141930429888,1971.0,8749.762315808764
2024-09-17,544.7814222474926,2252.0,9294.543738056258
2024-09-18,539.2025369098567,2094.0,9833.746274966115
2024-09-19,1200.8582708202407,2186.0,11034.604545786357
2024-09-20,-347.6807445874707,2198.0,10686.923801198885
2024-09-21,-9.566428253201536,1941.0,10677.357372945684
