date,change,num_trades,aggregated_change
2024-08-09,-39.643620483406835,37.0,-39.643620483406835
2024-08-10,202.29620357202384,325.0,162.652583088617
2024-08-11,1645.7544176300999,578.0,1808.407000718717
2024-08-12,66.77445132213734,1332.0,1875.1814520408543
2024-08-13,699.2860599758554,2367.0,2574.46751201671
2024-08-14,1056.497715457871,2595.0,3630.965227474581
2024-08-15,-559.2643733804438,2587.0,3071.700854094137
2024-08-16,615.6015415636712,2650.0,3687.302395657808
2024-08-17,1164.7140467493007,2770.0,4852.016442407109
2024-08-18,-404.64709124051865,2643.0,4447.369351166591
2024-08-19,9.86991563152526,2951.0,4457.239266798116
2024-08-20,-823.3574163795815,2804.0,3633.881850418534
2024-08-21,785.829185286937,1737.0,4419.711035705472
2024-08-22,-49.17608559088774,1586.0,4370.534950114584
2024-08-23,-1221.4994454255652,2063.0,3149.0355046890186
2024-08-24,2532.676154296208,2686.0,5681.711658985227
2024-08-25,-263.49255137868187,1900.0,5418.219107606545
2024-08-26,308.4103923791636,2780.0,5726.629499985708
2024-08-27,-1250.330089710137,2856.0,4476.299410275571
2024-08-28,-391.44272127888456,2598.0,4084.8566889966864
2024-08-29,-570.8172302324656,2318.0,3514.039458764221
2024-08-30,-792.8819256296955,2480.0,2721.1575331345252
2024-08-31,417.5159634858876,2120.0,3138.673496620413
2024-09-01,-765.5945957229554,2553.0,2373.0789008974575
2024-09-02,-498.20545686685597,2251.0,1874.8734440306016
2024-09-03,584.577260469168,2054.0,2459.4507044997695
2024-09-04,1318.6290343031878,2181.0,3778.0797388029573
2024-09-05,-2439.061384670744,2410.0,1339.0183541322135
2024-09-06,-166.09890828530115,2066.0,1172.9194458469124
2024-09-07,-893.894133418192,1852.0,279.0253124287203
2024-09-08,704.6563377404324,1860.0,983.6816501691527
2024-09-09,126.30541342515755,2117.0,1109.9870635943103
2024-09-10,-1170.6369726602993,1670.0,-60.64990906598905
2024-09-11,274.63139903412093,1845.0,213.98148996813188
2024-09-12,-1216.9480846061313,1815.0,-1002.9665946379994
2024-09-13,-279.65393078830266,1708.0,-1282.620525426302
2024-09-14,-170.57949218522634,1248.0,-1453.2000176115284
2024-09-15,-336.9515263144334,1518.0,-1790.151543925962
2024-09-16,-79.333565725965,1492.0,-1869.485109651927
2024-09-17,580.3732656874245,1649.0,-1289.1118439645024
2024-09-18,607.5078349369506,1508.0,-681.6040090275518
2024-09-19,553.6138314786126,1564.0,-127.99017754893919
2024-09-20,-569.0590285742339,1553.0,-697.0492061231731
2024-09-21,-2.676735710079697,1380.0,-699.7259418332528
