date,change,num_trades,aggregated_change
2024-08-09,-148.43786758765407,37.0,-148.43786758765407
2024-08-10,202.87089995433792,319.0,54.43303236668385
2024-08-11,1691.3579864868962,591.0,1745.79101885358
2024-08-12,27.42147290822504,1382.0,1773.212491761805
2024-08-13,327.9264245661386,2424.0,2101.1389163279437
2024-08-14,1012.1475313064238,2648.0,3113.2864476343675
2024-08-15,-55.15101525987495,2633.0,3058.1354323744927
2024-08-16,269.98736191844984,2717.0,3328.1227942929427
2024-08-17,487.38756054445196,2831.0,3815.5103548373945
2024-08-18,425.8795516317974,2663.0,4241.389906469192
2024-08-19,-77.23164678834678,2976.0,4164.158259680846
2024-08-20,-23.317345046971468,2883.0,4140.8409146338745
2024-08-21,552.6132136008124,1751.0,4693.454128234687
2024-08-22,-293.6026746738317,1629.0,4399.851453560856
2024-08-23,-463.0135703248633,2128.0,3936.837883235992
2024-08-24,513.4929630328726,2873.0,4450.330846268865
2024-08-25,-540.6197883794995,1965.0,3909.7110578893653
2024-08-26,105.3624530305213,2764.0,4015.0735109198868
2024-08-27,-939.9167019268608,2873.0,3075.156808993026
2024-08-28,-1043.3828297179764,2565.0,2031.7739792750497
2024-08-29,633.7852756950949,2354.0,2665.5592549701446
2024-08-30,-499.4546504911747,2548.0,2166.10460447897
2024-08-31,175.2976545882848,2236.0,2341.402259067255
2024-09-01,-882.6608359730494,2543.0,1458.7414230942054
2024-09-02,-1024.4995327149963,2282.0,434.24189037920905
2024-09-03,331.35915519770697,2249.0,765.601045576916
2024-09-04,343.75977192502137,2314.0,1109.3608175019374
2024-09-05,-1533.1796037572967,2623.0,-423.8187862553593
2024-09-06,125.65094612672141,2416.0,-298.1678401286379
2024-09-07,-977.060284149252,2046.0,-1275.22812427789
2024-09-08,234.92762329947232,1992.0,-1040.3005009784176
2024-09-09,-101.92165559774276,2347.0,-1142.2221565761604
2024-09-10,-187.18823788389386,1940.0,-1329.4103944600542
2024-09-11,28.696812723901076,2152.0,-1300.7135817361532
2024-09-12,-709.7493464776094,2190.0,-2010.4629282137626
2024-09-13,-672.8515709068271,2075.0,-2683.3144991205895
2024-09-14,-57.046494256377144,1492.0,-2740.3609933769667
2024-09-15,-423.5167264716415,1754.0,-3163.877719848608
2024-09-16,585.2274997213394,1730.0,-2578.6502201272688
2024-09-17,162.00472032951905,1913.0,-2416.64549979775
2024-09-18,405.8329723669944,1739.0,-2010.8125274307554
2024-09-19,348.0165682416952,1686.0,-1662.79595918906
2024-09-20,-844.9325060346744,1590.0,-2507.7284652237345
2024-09-21,36.3140101424666,1452.0,-2471.414455081268
