date,change,num_trades,aggregated_change
2024-08-09,-112.49846410154726,37.0,-112.49846410154726
2024-08-10,-122.76172912098014,340.0,-235.2601932225274
2024-08-11,1257.0708385833066,596.0,1021.8106453607792
2024-08-12,-185.99252353157272,1449.0,835.8181218292065
2024-08-13,155.6749548466364,2592.0,991.4930766758429
2024-08-14,683.8055764641335,2785.0,1675.2986531399765
2024-08-15,435.13288059111585,2735.0,2110.4315337310923
2024-08-16,776.7666386255254,2963.0,2887.1981723566178
2024-08-17,291.23896849221353,2989.0,3178.4371408488314
2024-08-18,1440.836042074425,2828.0,4619.273182923256
2024-08-19,0.816426409234964,3128.0,4620.089609332491
2024-08-20,162.57416110582176,3010.0,4782.663770438313
2024-08-21,-510.05501523670875,1816.0,4272.608755201604
2024-08-22,-398.27609806082467,1676.0,3874.3326571407797
2024-08-23,527.0341932275043,2202.0,4401.366850368284
2024-08-24,874.7407853903243,3027.0,5276.107635758608
2024-08-25,-802.213750731587,2168.0,4473.893885027021
2024-08-26,473.59982598912427,3057.0,4947.4937110161445
2024-08-27,-397.009380959169,3132.0,4550.4843300569755
2024-08-28,-16.02546605076526,2969.0,4534.45886400621
2024-08-29,438.20435849702324,2681.0,4972.663222503234
2024-08-30,-497.5024171379671,2845.0,4475.160805365266
2024-08-31,12.913585190742879,2643.0,4488.074390556009
2024-09-01,-250.44010355311025,3095.0,4237.634287002899
2024-09-02,-922.2617621485495,2903.0,3315.3725248543496
2024-09-03,603.4643445054811,2778.0,3918.836869359831
2024-09-04,423.83938334718414,2951.0,4342.676252707015
2024-09-05,-215.34225767794157,3238.0,4127.333995029074
2024-09-06,-202.8462342169521,2960.0,3924.4877608121215
2024-09-07,2.2635485427823596,2742.0,3926.7513093549037
2024-09-08,68.32549838941884,2771.0,3995.0768077443227
2024-09-09,-377.6120761757128,3100.0,3617.4647315686097
2024-09-10,109.12682394347806,2451.0,3726.591555512088
2024-09-11,217.61671103987987,2539.0,3944.2082665519674
2024-09-12,27.19937886837954,2825.0,3971.407645420347
2024-09-13,-39.205925259868536,2728.0,3932.2017201604785
2024-09-14,253.09927321494501,2031.0,4185.300993375424
2024-09-15,-124.32173365168376,2371.0,4060.97925972374
2024-09-16,353.69826207769995,2515.0,4414.67752180144
2024-09-17,-944.6605521753346,2614.0,3470.0169696261055
2024-09-18,177.52571509047948,2519.0,3647.542684716585
2024-09-19,750.2602554527657,2616.0,4397.802940169351
2024-09-20,306.50072075001856,2668.0,4704.30366091937
2024-09-21,335.09118829269005,2235.0,5039.39484921206
