date,change,num_trades,aggregated_change
2024-08-09,-185.9349502706409,37.0,-185.9349502706409
2024-08-10,115.10963205782252,328.0,-70.82531821281839
2024-08-11,1709.3500395998894,587.0,1638.5247213870712
2024-08-12,112.2097739165456,1376.0,1750.7344953036168
2024-08-13,450.1598011959111,2443.0,2200.8942964995276
2024-08-14,1313.5498524813502,2686.0,3514.444148980878
2024-08-15,-130.6485486831818,2660.0,3383.795600297696
2024-08-16,431.9256156083787,2793.0,3815.721215906075
2024-08-17,302.79397639844365,2866.0,4118.515192304519
2024-08-18,1091.6576917862085,2741.0,5210.172884090727
2024-08-19,691.3256845314347,3002.0,5901.498568622162
2024-08-20,-562.8914083478811,2945.0,5338.60716027428
2024-08-21,562.451691550953,1777.0,5901.058851825233
2024-08-22,-577.0418848158535,1590.0,5324.01696700938
2024-08-23,-708.1127477684101,2123.0,4615.90421924097
2024-08-24,571.9721560922139,2879.0,5187.876375333184
2024-08-25,-640.1923269347408,2123.0,4547.684048398443
2024-08-26,693.1544833610461,2925.0,5240.838531759489
2024-08-27,-1251.3665699788407,3034.0,3989.4719617806486
2024-08-28,-1763.2792927695373,2749.0,2226.1926690111113
2024-08-29,1255.30959475355,2503.0,3481.5022637646616
2024-08-30,-293.07553498466297,2707.0,3188.4267287799985
2024-08-31,-307.4624593069809,2391.0,2880.9642694730173
2024-09-01,-664.3263444204722,2887.0,2216.637925052545
2024-09-02,-722.4600606546342,2587.0,1494.177864397911
2024-09-03,346.64517978018165,2520.0,1840.8230441780927
2024-09-04,379.2598535850287,2625.0,2220.0828977631213
2024-09-05,-2071.643950275443,2927.0,148.43894748767843
2024-09-06,187.05971274941447,2614.0,335.4986602370929
2024-09-07,-602.4075042417589,2327.0,-266.90884400466604
2024-09-08,320.0477988524211,2248.0,53.13895484775509
2024-09-09,-817.4800188788828,2647.0,-764.3410640311276
2024-09-10,-1037.5734268735805,2084.0,-1801.9144909047081
2024-09-11,-262.3922128811428,2242.0,-2064.306703785851
2024-09-12,-746.5291360338946,2306.0,-2810.8358398197456
2024-09-13,279.449018871055,2323.0,-2531.3868209486905
2024-09-14,68.41553560469583,1733.0,-2462.9712853439946
2024-09-15,-568.2267332773804,1980.0,-3031.198018621375
2024-09-16,1037.1568467994043,1993.0,-1994.0411718219707
2024-09-17,-330.0778588723844,2195.0,-2324.119030694355
2024-09-18,-80.10440789174078,1915.0,-2404.2234385860957
2024-09-19,420.5047793364308,1943.0,-1983.7186592496648
2024-09-20,-598.8882387299394,1904.0,-2582.606897979604
2024-09-21,60.842003307736604,1554.0,-2521.7648946718673
