date,change,num_trades,aggregated_change
2024-08-09,-126.9496906194031,36.0,-126.9496906194031
2024-08-10,60.95410514078719,332.0,-65.99558547861591
2024-08-11,1917.8644032554519,593.0,1851.8688177768358
2024-08-12,-209.72473730837385,1417.0,1642.144080468462
2024-08-13,-109.78797472562132,2499.0,1532.3561057428408
2024-08-14,765.0315405264327,2686.0,2297.3876462692733
2024-08-15,-24.97218980838062,2661.0,2272.4154564608925
2024-08-16,288.03864701330855,2812.0,2560.454103474201
2024-08-17,-196.88144165197627,2910.0,2363.5726618222247
2024-08-18,1046.6796645801162,2745.0,3410.252326402341
2024-08-19,386.11304176668955,3018.0,3796.3653681690307
2024-08-20,142.0582301833715,2946.0,3938.423598352402
2024-08-21,216.94575953506177,1789.0,4155.369357887464
2024-08-22,-388.33179806357145,1627.0,3767.037559823892
2024-08-23,-463.1978639431109,2107.0,3303.839695880781
2024-08-24,-231.02125958568956,2929.0,3072.8184362950915
2024-08-25,-898.9384719278124,2109.0,2173.879964367279
2024-08-26,118.88064994421848,2909.0,2292.7606143114976
2024-08-27,-917.5851552824656,2990.0,1375.175459029032
2024-08-28,-481.3188243884706,2782.0,893.8566346405614
2024-08-29,998.3422156780534,2510.0,1892.1988503186149
2024-08-30,-71.47486821556033,2692.0,1820.7239821030546
2024-08-31,0.9329828504288002,2391.0,1821.6569649534833
2024-09-01,-1119.096115163078,2831.0,702.5608497904054
2024-09-02,-1023.4532398873586,2609.0,-320.89239009695314
2024-09-03,523.5768714542372,2418.0,202.68448135728408
2024-09-04,347.6751100959582,2577.0,550.3595914532423
2024-09-05,-1474.964083134472,2863.0,-924.6044916812298
2024-09-06,-448.29021300873643,2549.0,-1372.8947046899661
2024-09-07,-261.1727290112457,2287.0,-1634.067433701212
2024-09-08,446.6370504812005,2269.0,-1187.4303832200114
2024-09-09,-1057.121562345285,2600.0,-2244.5519455652966
2024-09-10,-844.6562343546011,1992.0,-3089.2081799198977
2024-09-11,45.61504481488356,2115.0,-3043.593135105014
2024-09-12,-876.7521122073492,2233.0,-3920.3452473123634
2024-09-13,1594.4473087951362,2223.0,-2325.897938517227
2024-09-14,-96.15987591351558,1635.0,-2422.0578144307424
2024-09-15,-22.69621715883676,1930.0,-2444.754031589579
2024-09-16,226.90433922072657,1918.0,-2217.8496923688526
2024-09-17,-668.2888291810355,2173.0,-2886.138521549888
2024-09-18,-60.10249707723318,2007.0,-2946.2410186271213
2024-09-19,259.3201201840019,2058.0,-2686.9208984431193
2024-09-20,62.42304196410015,2035.0,-2624.497856479019
2024-09-21,-150.2660381781165,1782.0,-2774.7638946571356
