date,change,num_trades,aggregated_change
2024-08-09,-24.05431096214045,36.0,-24.05431096214045
2024-08-10,-17.17837390128375,366.0,-41.2326848634242
2024-08-11,422.01024152205855,594.0,380.77755665863435
2024-08-12,-328.5990965022187,1464.0,52.17846015641567
2024-08-13,-48.028867732383105,2639.0,4.149592424032562
2024-08-14,66.05751581299035,2820.0,70.20710823702291
2024-08-15,-62.50048432097208,2758.0,7.70662391605083
2024-08-16,-46.31631578773067,3017.0,-38.60969187167984
2024-08-17,-52.70093864461285,3013.0,-91.31063051629269
2024-08-18,411.4468482329038,2867.0,320.1362177166111
2024-08-19,-367.1767577366139,3126.0,-47.04054002000282
2024-08-20,-151.28203976749978,3019.0,-198.3225797875026
2024-08-21,-313.7868885739132,1814.0,-512.1094683614158
2024-08-22,-3.670574638055882,1695.0,-515.7800429994717
2024-08-23,-149.9198297079929,2197.0,-665.6998727074646
2024-08-24,0.5250573967338141,3020.0,-665.1748153107308
2024-08-25,-151.23882996316627,2171.0,-816.413645273897
2024-08-26,-11.675444621869701,3095.0,-828.0890898957667
2024-08-27,-589.3320654680954,3163.0,-1417.421155363862
2024-08-28,-6.978027289429974,3069.0,-1424.399182653292
2024-08-29,179.4464019030438,2729.0,-1244.9527807502482
2024-08-30,-438.69060869276313,2903.0,-1683.6433894430113
2024-08-31,-26.881403522039705,2736.0,-1710.524792965051
2024-09-01,-365.1353797776492,3176.0,-2075.6601727427
2024-09-02,-604.8542475822911,3025.0,-2680.514420324991
2024-09-03,-132.05656386344197,2954.0,-2812.570984188433
2024-09-04,-121.2246213286428,3026.0,-2933.795605517076
2024-09-05,48.90330720714928,3291.0,-2884.892298309927
2024-09-06,-216.72649726715616,3111.0,-3101.618795577083
2024-09-07,-280.24259689036114,2883.0,-3381.861392467444
2024-09-08,-70.5097087936042,2882.0,-3452.3711012610484
2024-09-09,-244.66956850367126,3229.0,-3697.0406697647195
2024-09-10,377.37430951097434,2574.0,-3319.666360253745
2024-09-11,-167.23931645262536,2739.0,-3486.9056767063703
2024-09-12,156.11663670645368,3183.0,-3330.7890399999164
2024-09-13,383.9687063053471,3069.0,-2946.8203336945694
2024-09-14,-33.39043834322757,2324.0,-2980.210772037797
2024-09-15,-192.62360570888416,2720.0,-3172.834377746681
2024-09-16,-155.4517051715933,2758.0,-3328.2860829182746
2024-09-17,-390.0217908475517,2939.0,-3718.307873765826
2024-09-18,-188.74464115584334,2845.0,-3907.0525149216696
2024-09-19,-55.26112575801227,2941.0,-3962.313640679682
2024-09-20,-141.86860087112393,3007.0,-4104.182241550806
2024-09-21,-210.44320309720587,2516.0,-4314.625444648012
